timestamp,source_ip,dest_ip,protocol,action,threat_label,iso_is_anomaly,ae_is_anomaly,dbscan_is_anomaly,ensemble_anomaly,risk_score
2024-05-28,177.52.183.80,192.168.1.119,UDP,allowed,malicious,1,1,1,1,90
2024-01-18,59.18.232.9,192.168.1.14,HTTPS,allowed,suspicious,1,1,1,1,100
2024-12-08,24.98.25.92,192.168.1.180,HTTPS,blocked,benign,1,1,1,1,90
2024-12-04,114.207.221.220,192.168.1.158,UDP,allowed,suspicious,1,1,1,1,95
2024-01-14,192.168.1.122,192.168.1.193,FTP,allowed,suspicious,1,1,1,1,90
2024-02-10,254.237.164.177,192.168.1.187,TCP,blocked,suspicious,1,1,1,1,90
2024-12-04,138.32.250.237,192.168.1.9,HTTP,allowed,malicious,1,1,1,1,90
2024-03-13,44.137.187.63,192.168.1.33,UDP,allowed,benign,1,1,1,1,95
2024-05-31,87.6.151.142,192.168.1.28,HTTPS,allowed,suspicious,1,1,1,1,95
2024-10-05,13.221.29.40,192.168.1.239,HTTP,blocked,benign,1,1,1,1,95
2024-04-21,24.238.193.218,192.168.1.80,HTTP,blocked,benign,1,1,1,1,95
2024-01-05,93.225.253.213,192.168.1.119,TCP,blocked,suspicious,1,1,1,1,100
2024-02-09,207.41.179.109,192.168.1.15,SSH,blocked,benign,1,1,1,1,95
2024-01-02,245.200.237.136,192.168.1.250,TCP,allowed,benign,1,1,1,1,95
2024-04-06,24.238.193.218,192.168.1.7,ICMP,blocked,benign,1,1,1,1,95
2024-11-23,97.21.142.76,192.168.1.57,HTTPS,blocked,malicious,1,1,1,1,90
2024-10-04,7.144.51.184,192.168.1.97,TCP,allowed,suspicious,1,1,1,1,95
2024-07-26,57.115.151.72,192.168.1.92,HTTP,allowed,suspicious,1,1,1,1,90
2024-03-02,130.234.28.223,192.168.1.180,HTTPS,allowed,benign,1,1,1,1,95
2024-03-11,55.139.34.186,192.168.1.175,FTP,blocked,suspicious,1,1,1,1,95
2024-04-07,221.28.64.50,192.168.1.121,TCP,allowed,malicious,1,1,1,1,95
2024-03-23,130.156.51.40,192.168.1.65,HTTPS,blocked,benign,1,1,1,1,95
2024-12-30,242.3.175.185,192.168.1.51,HTTPS,allowed,malicious,1,1,1,1,90
2024-12-29,236.1.154.83,192.168.1.231,TCP,blocked,benign,1,1,1,1,95
2024-01-27,169.122.243.141,192.168.1.112,TCP,blocked,suspicious,1,1,1,1,95
2024-08-05,95.91.54.172,192.168.1.16,SSH,allowed,benign,1,1,1,1,95
2024-12-09,207.12.187.118,192.168.1.226,SSH,blocked,benign,1,1,1,1,95
2024-03-02,213.161.159.227,192.168.1.254,FTP,allowed,benign,1,1,1,1,95
2024-02-12,192.168.1.226,192.168.1.89,SSH,blocked,malicious,1,1,1,1,95
2024-10-10,161.41.203.175,192.168.1.189,SSH,blocked,malicious,1,1,1,1,95
2024-05-14,44.137.187.63,192.168.1.39,HTTP,allowed,benign,1,1,0,1,75
2024-10-27,242.3.175.185,192.168.1.203,HTTP,allowed,suspicious,1,1,1,1,95
2024-04-28,143.57.176.84,192.168.1.72,SSH,blocked,suspicious,1,1,1,1,100
2024-10-28,156.109.247.55,192.168.1.246,SSH,blocked,benign,1,1,1,1,95
2024-01-23,192.168.1.26,192.168.1.3,ICMP,allowed,suspicious,1,1,1,1,95
2024-07-17,30.175.227.138,192.168.1.51,SSH,allowed,benign,1,1,1,1,95
2024-06-11,21.219.60.222,192.168.1.184,TCP,allowed,suspicious,1,1,1,1,95
2024-10-27,236.1.154.83,192.168.1.13,ICMP,allowed,benign,1,1,1,1,90
2024-01-26,109.9.8.24,192.168.1.61,HTTP,allowed,benign,1,1,1,1,90
2024-08-15,242.3.175.185,192.168.1.68,TCP,allowed,suspicious,1,1,1,1,95
2024-09-03,122.63.201.122,192.168.1.80,HTTP,allowed,suspicious,1,1,1,1,90
2024-11-13,104.187.87.205,192.168.1.24,HTTPS,blocked,suspicious,1,1,1,1,90
2024-08-23,68.36.64.191,192.168.1.86,HTTPS,allowed,suspicious,1,1,1,1,100
2024-01-30,156.109.247.55,192.168.1.115,SSH,blocked,suspicious,1,1,1,1,100
2024-04-28,41.117.1.245,192.168.1.45,HTTP,allowed,benign,1,1,1,1,95
2024-12-21,217.89.155.68,192.168.1.42,SSH,allowed,benign,1,1,1,1,95
2024-12-23,30.175.227.138,192.168.1.12,ICMP,allowed,suspicious,1,1,0,1,75
2024-05-18,189.27.174.190,192.168.1.107,HTTPS,blocked,malicious,1,1,1,1,90
2024-09-21,59.198.75.253,192.168.1.58,UDP,blocked,suspicious,1,1,1,1,90
2024-12-29,114.207.221.220,192.168.1.231,ICMP,blocked,suspicious,1,1,1,1,95
2024-05-06,103.93.57.36,192.168.1.219,HTTPS,allowed,suspicious,1,1,1,1,100
2024-05-04,185.225.185.68,192.168.1.23,FTP,allowed,suspicious,1,1,1,1,95
2024-07-21,59.18.232.9,192.168.1.199,HTTPS,blocked,suspicious,1,1,1,1,95
2024-12-15,216.197.199.15,192.168.1.62,UDP,blocked,benign,1,1,1,1,95
2024-06-08,193.69.197.165,192.168.1.60,HTTP,allowed,malicious,1,1,1,1,95
2024-11-28,163.214.94.42,192.168.1.224,HTTP,blocked,malicious,1,1,1,1,90
2024-12-10,221.28.64.50,192.168.1.61,UDP,blocked,benign,1,1,1,1,95
2024-05-07,177.52.183.80,192.168.1.194,HTTP,blocked,suspicious,1,1,1,1,95
2024-07-12,68.36.64.191,192.168.1.39,FTP,blocked,benign,1,1,1,1,95
2024-10-31,87.6.151.142,192.168.1.173,UDP,allowed,suspicious,1,1,1,1,90
2024-01-02,62.225.146.243,192.168.1.105,FTP,blocked,suspicious,1,1,1,1,95
2024-01-27,61.72.172.125,192.168.1.225,FTP,allowed,malicious,1,1,1,1,95
2024-10-13,249.129.196.46,192.168.1.26,SSH,blocked,benign,1,1,1,1,90
2024-12-29,24.238.193.218,192.168.1.218,UDP,blocked,benign,1,1,1,1,95
2024-05-14,126.5.29.238,192.168.1.226,HTTPS,blocked,benign,1,1,1,1,90
2024-01-01,59.18.232.9,192.168.1.226,HTTP,blocked,benign,1,1,1,1,95
2024-02-06,254.237.164.177,192.168.1.79,HTTPS,allowed,suspicious,1,1,1,1,100
2024-03-05,62.225.146.243,192.168.1.148,HTTPS,allowed,suspicious,1,1,1,1,95
2024-08-25,236.1.154.83,192.168.1.81,HTTPS,allowed,benign,1,1,1,1,95
2024-01-22,236.1.154.83,192.168.1.28,HTTPS,blocked,benign,1,1,1,1,100
2024-05-21,187.14.173.168,192.168.1.61,HTTP,allowed,suspicious,1,1,1,1,95
2024-11-01,168.128.102.227,192.168.1.17,HTTPS,allowed,suspicious,1,1,1,1,90
2024-01-22,55.234.242.146,192.168.1.51,HTTP,blocked,benign,1,1,1,1,95
2024-05-30,177.52.183.80,192.168.1.163,SSH,allowed,malicious,1,1,1,1,90
2024-07-01,246.196.87.27,192.168.1.28,TCP,allowed,malicious,1,1,1,1,95
2024-08-28,24.98.25.92,192.168.1.11,UDP,allowed,suspicious,1,1,1,1,90
2024-09-03,236.1.154.83,192.168.1.21,HTTPS,blocked,suspicious,1,1,1,1,95
2024-11-03,88.72.40.56,192.168.1.120,UDP,blocked,malicious,1,1,1,1,95
2024-01-01,236.1.154.83,192.168.1.71,HTTP,allowed,benign,1,1,1,1,95
2024-01-12,21.22.188.125,192.168.1.204,HTTP,allowed,benign,1,1,1,1,90
2024-10-04,192.168.1.235,192.168.1.171,SSH,blocked,malicious,1,1,1,1,90
2024-03-09,43.68.136.224,192.168.1.247,TCP,allowed,suspicious,1,1,1,1,90
2024-02-12,59.198.75.253,192.168.1.137,TCP,allowed,malicious,1,1,1,1,90
2024-12-23,59.18.232.9,192.168.1.246,HTTP,blocked,benign,1,1,1,1,95
2024-08-21,177.52.183.80,192.168.1.40,HTTPS,allowed,suspicious,1,1,1,1,90
2024-10-31,31.64.58.17,192.168.1.171,HTTP,allowed,suspicious,1,1,1,1,95
2024-05-05,30.175.227.138,192.168.1.19,FTP,blocked,benign,1,1,1,1,95
2024-07-18,185.225.185.68,192.168.1.105,HTTPS,blocked,malicious,1,1,1,1,95
2024-04-01,42.119.98.70,192.168.1.188,ICMP,blocked,suspicious,1,1,1,1,95
2024-10-13,144.138.68.192,192.168.1.208,ICMP,blocked,suspicious,1,1,1,1,95
2024-02-28,238.139.194.187,192.168.1.49,HTTP,allowed,benign,1,1,1,1,95
2024-03-10,13.221.29.40,192.168.1.148,TCP,allowed,suspicious,1,1,1,1,95
2024-02-24,221.85.19.132,192.168.1.199,UDP,allowed,malicious,1,1,1,1,95
2024-03-03,21.22.188.125,192.168.1.51,HTTPS,blocked,benign,1,1,1,1,95
2024-12-22,59.18.232.9,192.168.1.20,HTTP,allowed,suspicious,1,1,1,1,100
2024-10-05,138.32.250.237,192.168.1.229,HTTPS,allowed,suspicious,1,1,1,1,95
2024-10-08,246.196.87.27,192.168.1.41,HTTP,allowed,suspicious,1,1,1,1,95
2024-12-07,65.249.142.221,192.168.1.194,ICMP,blocked,suspicious,1,1,1,1,95
2024-01-06,19.182.162.16,192.168.1.95,HTTP,blocked,benign,1,1,1,1,95
2024-04-26,207.12.187.118,192.168.1.50,HTTP,allowed,suspicious,1,1,1,1,90
2024-12-20,114.207.221.220,192.168.1.57,HTTPS,blocked,malicious,1,1,1,1,95
2024-01-29,21.219.60.222,192.168.1.172,SSH,blocked,malicious,1,1,1,1,90
2024-02-18,71.63.58.36,192.168.1.218,HTTPS,allowed,suspicious,1,1,1,1,95
2024-12-01,143.57.176.84,192.168.1.60,TCP,blocked,malicious,1,1,1,1,95
2024-10-27,236.1.154.83,192.168.1.38,HTTP,allowed,benign,1,1,0,1,75
2024-06-01,245.200.237.136,192.168.1.246,FTP,blocked,benign,1,1,1,1,95
2024-11-16,207.41.179.109,192.168.1.154,TCP,allowed,suspicious,1,1,1,1,90
2024-10-17,192.168.1.6,192.168.1.61,ICMP,blocked,suspicious,1,1,1,1,90
2024-10-09,21.219.60.222,192.168.1.32,HTTPS,blocked,suspicious,1,1,1,1,95
2024-11-24,93.225.253.213,192.168.1.94,HTTPS,allowed,benign,1,1,1,1,95
2024-10-12,122.63.201.122,192.168.1.3,SSH,allowed,suspicious,1,1,1,1,95
2024-02-14,30.175.227.138,192.168.1.22,ICMP,blocked,benign,1,1,1,1,95
2024-12-29,163.214.94.42,192.168.1.7,HTTP,allowed,benign,1,1,1,1,95
2024-12-30,41.117.1.245,192.168.1.229,HTTPS,allowed,suspicious,1,1,1,1,90
2024-03-12,216.197.199.15,192.168.1.237,HTTPS,blocked,benign,1,1,1,1,95
2024-12-01,213.161.159.227,192.168.1.239,FTP,allowed,benign,1,1,1,1,95
2024-09-18,143.57.176.84,192.168.1.65,HTTP,blocked,suspicious,1,1,1,1,90
2024-06-16,59.211.9.207,192.168.1.159,HTTPS,blocked,suspicious,1,1,1,1,90
2024-01-01,59.198.75.253,192.168.1.30,HTTPS,allowed,suspicious,1,1,1,1,90
2024-04-02,236.1.154.83,192.168.1.222,ICMP,blocked,suspicious,1,1,1,1,95
2024-12-30,192.168.1.40,192.168.1.119,SSH,blocked,malicious,1,1,1,1,90
2024-04-11,57.115.151.72,192.168.1.107,HTTP,allowed,suspicious,1,1,1,1,95
2024-03-14,245.200.237.136,192.168.1.112,UDP,blocked,suspicious,1,1,1,1,95
2024-07-15,68.36.64.191,192.168.1.20,HTTP,blocked,benign,1,1,1,1,95
2024-12-16,109.106.120.222,192.168.1.74,SSH,allowed,malicious,1,1,1,1,90
2024-05-06,21.22.188.125,192.168.1.223,HTTPS,allowed,malicious,1,1,1,1,90
2024-06-11,41.117.1.245,192.168.1.254,SSH,allowed,benign,1,1,1,1,95
2024-02-03,65.249.142.221,192.168.1.216,TCP,allowed,suspicious,1,1,1,1,95
2024-02-09,59.198.75.253,192.168.1.49,SSH,blocked,benign,1,1,1,1,95
2024-03-23,57.115.151.72,192.168.1.73,UDP,allowed,suspicious,1,1,1,1,100
2024-09-03,19.182.162.16,192.168.1.25,HTTPS,allowed,malicious,1,1,1,1,90
2024-05-04,88.29.76.112,192.168.1.121,ICMP,blocked,malicious,1,1,1,1,95
2024-01-07,143.57.176.84,192.168.1.49,HTTPS,blocked,suspicious,1,1,1,1,95
2024-11-26,24.238.193.218,192.168.1.9,UDP,allowed,benign,1,1,0,1,75
2024-03-31,103.93.57.36,192.168.1.11,HTTP,allowed,suspicious,1,1,1,1,100
2024-01-16,41.117.1.245,192.168.1.92,HTTP,blocked,suspicious,1,1,1,1,100
2024-05-09,55.234.242.146,192.168.1.2,SSH,blocked,benign,1,1,1,1,95
2024-09-01,114.207.221.220,192.168.1.81,SSH,blocked,benign,1,1,1,1,90
2024-12-24,93.225.253.213,192.168.1.81,HTTP,allowed,benign,1,1,1,1,95
2024-08-05,104.187.87.205,192.168.1.181,HTTP,blocked,suspicious,1,1,1,1,95
2024-06-10,114.207.221.220,192.168.1.10,TCP,allowed,suspicious,1,1,1,1,90
2024-04-20,59.18.232.9,192.168.1.119,HTTP,allowed,malicious,1,1,1,1,95
2024-05-09,122.63.201.122,192.168.1.28,HTTPS,allowed,malicious,1,1,1,1,100
2024-04-14,138.32.250.237,192.168.1.53,HTTPS,allowed,suspicious,1,1,1,1,100
2024-01-30,209.18.251.195,192.168.1.13,HTTP,blocked,benign,1,1,1,1,90
2024-05-24,104.187.87.205,192.168.1.184,HTTP,blocked,malicious,1,1,1,1,95
2024-09-17,150.110.230.150,192.168.1.250,HTTPS,allowed,benign,1,1,1,1,95
2024-07-06,55.234.242.146,192.168.1.118,UDP,blocked,suspicious,1,1,1,1,95
2024-10-09,161.77.216.164,192.168.1.119,SSH,allowed,suspicious,1,1,1,1,90
2024-03-31,192.168.1.125,192.168.1.237,HTTPS,allowed,benign,1,1,1,1,90
2024-11-09,55.139.34.186,192.168.1.47,HTTP,blocked,suspicious,1,1,1,1,95
2024-07-27,192.168.1.112,192.168.1.201,SSH,allowed,malicious,1,1,1,1,95
2024-01-24,97.21.142.76,192.168.1.238,SSH,blocked,suspicious,1,1,1,1,95
2024-05-25,185.225.185.68,192.168.1.243,HTTP,blocked,malicious,1,1,1,1,90
2024-05-26,41.117.1.245,192.168.1.141,TCP,blocked,suspicious,1,1,1,1,90
2024-01-09,137.197.33.33,192.168.1.163,HTTP,blocked,benign,1,1,1,1,95
2024-05-14,57.115.151.72,192.168.1.63,HTTPS,blocked,malicious,1,1,1,1,95
2024-07-14,213.161.159.227,192.168.1.75,TCP,allowed,suspicious,1,1,1,1,90
2024-05-27,137.197.33.33,192.168.1.19,TCP,allowed,suspicious,1,1,1,1,95
2024-06-14,187.14.173.168,192.168.1.1,HTTPS,allowed,suspicious,1,1,1,1,95
2024-02-03,189.27.174.190,192.168.1.115,TCP,blocked,suspicious,1,1,1,1,95
2024-12-21,113.231.133.116,192.168.1.254,TCP,blocked,suspicious,1,1,1,1,90
2024-12-06,192.168.1.83,192.168.1.15,FTP,allowed,suspicious,1,1,1,1,95
2024-03-10,221.28.64.50,192.168.1.77,HTTPS,allowed,malicious,1,1,1,1,100
2024-09-03,21.219.60.222,192.168.1.11,UDP,allowed,malicious,1,1,1,1,95
2024-09-13,61.72.172.125,192.168.1.49,HTTP,blocked,suspicious,1,1,1,1,95
2024-09-13,30.175.227.138,192.168.1.9,TCP,blocked,benign,1,1,1,1,95
2024-06-19,93.225.253.213,192.168.1.90,SSH,allowed,suspicious,1,1,1,1,95
2024-05-05,138.32.250.237,192.168.1.1,HTTP,blocked,benign,1,1,1,1,100
2024-08-25,164.29.7.190,192.168.1.21,HTTPS,blocked,malicious,1,1,1,1,95
2024-03-23,59.198.75.253,192.168.1.203,HTTP,blocked,suspicious,1,1,1,1,95
2024-05-22,30.175.227.138,192.168.1.21,ICMP,allowed,benign,1,1,1,1,90
2024-10-06,55.234.242.146,192.168.1.134,SSH,allowed,benign,1,1,1,1,95
2024-05-17,245.200.237.136,192.168.1.248,UDP,allowed,suspicious,1,1,1,1,90
2024-10-23,42.119.98.70,192.168.1.59,HTTPS,blocked,suspicious,1,1,1,1,95
2024-11-21,13.221.29.40,192.168.1.224,HTTP,blocked,suspicious,1,1,1,1,95
2024-02-03,98.153.120.136,192.168.1.122,FTP,blocked,malicious,1,1,1,1,95
2024-10-24,26.98.72.117,192.168.1.106,SSH,allowed,malicious,1,1,1,1,90
2024-11-22,7.144.51.184,192.168.1.37,HTTP,allowed,benign,1,1,1,1,100
2024-12-22,24.238.193.218,192.168.1.62,ICMP,allowed,benign,1,1,1,1,90
2024-02-15,68.36.64.191,192.168.1.15,TCP,allowed,benign,1,1,0,1,75
2024-01-03,209.18.251.195,192.168.1.228,TCP,blocked,suspicious,1,1,1,1,100
2024-04-13,87.6.151.142,192.168.1.24,HTTP,blocked,suspicious,1,1,1,1,95
2024-06-01,56.60.130.155,192.168.1.251,UDP,blocked,benign,1,1,1,1,90
2024-02-29,138.32.250.237,192.168.1.80,HTTP,allowed,benign,1,1,1,1,90
2024-12-14,242.3.175.185,192.168.1.62,HTTPS,blocked,benign,1,1,1,1,100
2024-06-16,7.144.51.184,192.168.1.61,UDP,blocked,benign,1,1,1,1,95
2024-02-27,41.117.1.245,192.168.1.34,ICMP,allowed,malicious,1,1,1,1,95
2024-11-24,246.196.87.27,192.168.1.11,SSH,blocked,benign,1,1,1,1,90
2024-02-22,139.215.4.249,192.168.1.11,HTTPS,allowed,benign,1,1,1,1,95
2024-02-27,192.168.1.88,192.168.1.16,SSH,allowed,malicious,1,1,1,1,90
2024-09-22,192.168.1.59,192.168.1.143,FTP,blocked,suspicious,1,1,1,1,90
2024-04-01,49.138.115.36,192.168.1.62,UDP,blocked,malicious,1,1,1,1,95
2024-10-01,62.225.146.243,192.168.1.167,UDP,blocked,suspicious,1,1,1,1,95
2024-12-07,42.119.98.70,192.168.1.49,SSH,blocked,benign,1,1,1,1,90
2024-05-28,138.32.250.237,192.168.1.62,TCP,blocked,malicious,1,1,1,1,90
2024-12-20,139.215.4.249,192.168.1.90,HTTPS,allowed,malicious,1,1,1,1,100
2024-09-28,236.1.154.83,192.168.1.30,SSH,allowed,suspicious,1,1,1,1,95
2024-10-30,245.200.237.136,192.168.1.67,SSH,allowed,suspicious,1,1,1,1,95
2024-05-27,7.144.51.184,192.168.1.30,HTTP,blocked,suspicious,1,1,1,1,95
2024-07-20,240.226.147.148,192.168.1.193,SSH,blocked,suspicious,1,1,1,1,90
2024-06-07,43.68.136.224,192.168.1.67,TCP,blocked,suspicious,1,1,1,1,95
2024-02-06,177.52.183.80,192.168.1.199,HTTP,blocked,suspicious,1,1,1,1,95
2024-04-01,30.175.227.138,192.168.1.237,HTTP,allowed,benign,1,1,1,1,95
2024-01-29,192.168.1.18,192.168.1.18,ICMP,allowed,suspicious,1,1,1,1,90
2024-12-27,156.109.247.55,192.168.1.61,SSH,blocked,malicious,1,1,1,1,90
2024-03-02,65.249.142.221,192.168.1.156,HTTP,blocked,malicious,1,1,1,1,95
2024-03-17,25.169.111.91,192.168.1.186,UDP,blocked,suspicious,1,1,1,1,95
2024-02-15,114.207.221.220,192.168.1.190,TCP,allowed,suspicious,1,1,1,1,90
2024-06-23,169.122.243.141,192.168.1.124,HTTP,allowed,suspicious,1,1,1,1,95
2024-05-11,177.52.183.80,192.168.1.226,SSH,allowed,benign,1,1,1,1,95
2024-10-29,95.91.54.172,192.168.1.185,HTTPS,blocked,malicious,1,1,1,1,100
2024-07-28,98.153.120.136,192.168.1.42,HTTP,allowed,suspicious,1,1,1,1,95
2024-04-15,31.64.58.17,192.168.1.144,FTP,allowed,suspicious,1,1,1,1,90
2024-03-07,109.153.17.99,192.168.1.203,SSH,allowed,malicious,1,1,1,1,90
2024-11-10,139.215.4.249,192.168.1.201,FTP,allowed,benign,1,1,1,1,95
2024-08-12,114.207.221.220,192.168.1.141,HTTPS,blocked,benign,1,1,1,1,90
2024-10-27,31.64.58.17,192.168.1.237,UDP,blocked,suspicious,1,1,1,1,95
2024-05-04,192.168.1.190,192.168.1.40,SSH,blocked,malicious,1,1,1,1,95
2024-12-22,192.168.1.179,192.168.1.203,SSH,allowed,malicious,1,1,1,1,90
2024-10-13,7.144.51.184,192.168.1.168,HTTP,allowed,malicious,1,1,1,1,90
2024-07-30,245.200.237.136,192.168.1.33,HTTPS,blocked,benign,1,1,0,1,75
2024-02-07,130.156.51.40,192.168.1.47,SSH,blocked,malicious,1,1,1,1,95
2024-04-02,192.168.1.81,192.168.1.122,SSH,blocked,malicious,1,1,1,1,90
2024-01-19,44.137.187.63,192.168.1.163,UDP,allowed,suspicious,1,1,1,1,95
2024-04-14,192.168.1.79,192.168.1.253,SSH,blocked,malicious,1,1,1,1,95
2024-03-22,30.175.227.138,192.168.1.194,HTTP,blocked,suspicious,1,1,1,1,95
2024-01-17,103.93.57.36,192.168.1.229,UDP,blocked,suspicious,1,1,1,1,95
2024-01-20,21.22.188.125,192.168.1.245,HTTP,blocked,benign,1,1,1,1,90
2024-03-30,81.103.69.17,192.168.1.182,UDP,blocked,malicious,1,1,1,1,90
2024-04-16,189.27.174.190,192.168.1.72,SSH,blocked,benign,1,1,1,1,95
2024-04-21,236.1.154.83,192.168.1.193,FTP,blocked,benign,1,1,1,1,90
2024-05-06,88.29.76.112,192.168.1.61,TCP,blocked,benign,1,1,1,1,95
2024-09-07,144.138.68.192,192.168.1.16,HTTPS,blocked,malicious,1,1,1,1,95
2024-09-21,242.3.175.185,192.168.1.9,TCP,blocked,suspicious,1,1,1,1,100
2024-07-08,68.36.64.191,192.168.1.114,TCP,allowed,benign,1,1,0,1,75
2024-11-29,88.29.76.112,192.168.1.121,HTTP,allowed,malicious,1,1,1,1,95
2024-03-18,245.200.237.136,192.168.1.186,HTTPS,blocked,suspicious,1,1,1,1,100
2024-01-31,192.168.1.101,192.168.1.159,FTP,blocked,suspicious,1,1,1,1,95
2024-11-02,207.79.62.15,192.168.1.250,UDP,blocked,suspicious,1,1,1,1,95
2024-05-20,192.168.1.234,192.168.1.135,SSH,blocked,malicious,1,1,1,1,90
2024-07-26,207.41.179.109,192.168.1.29,HTTPS,blocked,suspicious,1,1,1,1,95
2024-05-12,13.221.29.40,192.168.1.8,UDP,blocked,malicious,1,1,1,1,90
2024-09-23,236.1.154.83,192.168.1.209,ICMP,allowed,suspicious,1,1,1,1,90
2024-09-03,169.122.243.141,192.168.1.184,TCP,allowed,suspicious,1,1,1,1,95
2024-10-31,193.69.197.165,192.168.1.95,UDP,blocked,suspicious,1,1,1,1,90
2024-07-12,44.137.187.63,192.168.1.187,TCP,blocked,malicious,1,1,1,1,90
2024-11-30,156.109.247.55,192.168.1.254,SSH,blocked,benign,1,1,1,1,95
2024-11-24,59.18.232.9,192.168.1.87,HTTPS,allowed,suspicious,1,1,1,1,100
2024-05-02,109.9.8.24,192.168.1.56,TCP,blocked,suspicious,1,1,1,1,95
2024-01-17,57.115.151.72,192.168.1.184,UDP,blocked,benign,1,1,0,1,75
2024-08-19,192.168.1.160,192.168.1.237,SSH,allowed,benign,1,1,1,1,90
2024-04-24,62.225.146.243,192.168.1.245,SSH,allowed,benign,1,1,1,1,95
2024-09-01,126.5.29.238,192.168.1.27,ICMP,blocked,benign,1,1,1,1,95
2024-05-07,68.36.64.191,192.168.1.85,ICMP,blocked,suspicious,1,1,1,1,95
2024-07-09,19.182.162.16,192.168.1.127,FTP,blocked,suspicious,1,1,1,1,90
2024-04-29,192.168.1.78,192.168.1.47,SSH,blocked,malicious,1,1,1,1,90
2024-08-24,44.137.187.63,192.168.1.86,SSH,blocked,benign,1,1,1,1,90
2024-06-05,114.207.221.220,192.168.1.160,HTTPS,blocked,suspicious,1,1,1,1,95
2024-08-25,19.182.162.16,192.168.1.237,TCP,allowed,benign,1,1,1,1,90
2024-11-22,59.198.75.253,192.168.1.50,HTTP,allowed,malicious,1,1,1,1,95
2024-09-08,25.169.111.91,192.168.1.236,HTTPS,allowed,suspicious,1,1,1,1,100
2024-07-25,166.19.156.163,192.168.1.194,SSH,blocked,malicious,1,1,1,1,90
2024-07-14,192.168.1.138,192.168.1.1,SSH,blocked,malicious,1,1,1,1,90
2024-03-01,150.110.230.150,192.168.1.100,TCP,allowed,malicious,1,1,1,1,95
2024-07-15,68.36.64.191,192.168.1.31,TCP,blocked,suspicious,1,1,1,1,95
2024-12-29,104.187.87.205,192.168.1.192,HTTP,blocked,suspicious,1,1,1,1,90
2024-04-03,87.6.151.142,192.168.1.102,HTTP,blocked,suspicious,1,1,1,1,95
2024-01-08,245.200.237.136,192.168.1.33,HTTPS,blocked,benign,1,1,1,1,95
2024-01-14,168.128.102.227,192.168.1.145,FTP,allowed,suspicious,1,1,1,1,95
2024-09-23,68.36.64.191,192.168.1.236,HTTPS,allowed,benign,1,1,1,1,95
2024-02-06,41.117.1.245,192.168.1.99,UDP,blocked,suspicious,1,1,1,1,90
2024-03-01,192.168.1.63,192.168.1.70,FTP,blocked,suspicious,1,1,1,1,90
2024-06-08,59.18.232.9,192.168.1.78,HTTPS,blocked,suspicious,1,1,1,1,100
2024-07-26,169.122.243.141,192.168.1.180,HTTPS,blocked,benign,1,1,1,1,90
2024-04-21,97.21.142.76,192.168.1.191,SSH,allowed,suspicious,1,1,1,1,100
2024-03-04,207.12.187.118,192.168.1.169,HTTPS,allowed,suspicious,1,1,1,1,100
2024-06-09,95.91.54.172,192.168.1.231,TCP,allowed,malicious,1,1,1,1,95
2024-01-31,68.36.64.191,192.168.1.128,TCP,allowed,suspicious,1,1,1,1,100
2024-10-26,59.151.57.2,192.168.1.28,FTP,blocked,suspicious,1,1,1,1,95
2024-07-22,122.63.201.122,192.168.1.95,TCP,allowed,malicious,1,1,1,1,90
2024-10-11,181.18.12.170,192.168.1.20,HTTPS,allowed,suspicious,1,1,1,1,95
2024-09-14,221.93.148.50,192.168.1.241,HTTP,allowed,suspicious,1,1,1,1,90
2024-01-15,93.225.253.213,192.168.1.134,HTTPS,blocked,suspicious,1,1,1,1,95
2024-03-09,209.18.251.195,192.168.1.240,SSH,allowed,benign,1,1,1,1,90
2024-10-17,161.77.216.164,192.168.1.161,HTTP,allowed,malicious,1,1,1,1,95
2024-05-15,26.98.72.117,192.168.1.211,SSH,allowed,suspicious,1,1,1,1,95
2024-06-22,236.1.154.83,192.168.1.37,HTTPS,allowed,malicious,1,1,1,1,95
2024-04-02,81.103.69.17,192.168.1.4,ICMP,allowed,suspicious,1,1,1,1,90
2024-08-10,19.182.162.16,192.168.1.149,HTTP,allowed,malicious,1,1,1,1,95
2024-03-01,207.12.187.118,192.168.1.18,UDP,allowed,suspicious,1,1,1,1,100
2024-07-09,207.12.187.118,192.168.1.72,UDP,blocked,malicious,1,1,1,1,90
2024-03-27,246.196.87.27,192.168.1.2,TCP,allowed,malicious,1,1,1,1,90
2024-12-14,64.224.237.20,192.168.1.23,ICMP,allowed,suspicious,1,1,1,1,90
2024-11-24,69.180.240.175,192.168.1.230,SSH,blocked,benign,1,1,1,1,95
2024-03-06,26.98.72.117,192.168.1.233,SSH,allowed,benign,1,1,1,1,95
2024-01-08,229.140.23.152,192.168.1.26,SSH,allowed,malicious,1,1,1,1,95
2024-09-20,189.27.174.190,192.168.1.170,UDP,allowed,suspicious,1,1,1,1,95
2024-07-21,93.225.253.213,192.168.1.87,FTP,blocked,malicious,1,1,1,1,90
2024-10-08,103.93.57.36,192.168.1.81,HTTP,blocked,benign,1,1,1,1,95
2024-02-01,109.47.72.119,192.168.1.249,HTTPS,allowed,suspicious,1,1,1,1,95
2024-12-05,31.64.58.17,192.168.1.180,ICMP,blocked,malicious,1,1,1,1,90
2024-07-20,229.140.23.152,192.168.1.24,HTTP,allowed,malicious,1,1,1,1,90
